repo	module	file_path	class_name	kind	extends	table_or_path	field_count	fields
loadboard-backend	api-dtos	api-dtos/src/main/java/cars/ship/loadboard/dtos/NegotiationCancelDto.java	NegotiationCancelDto	dto			2	cancelReason:String;status:NegotiationStatus
loadboard-backend	api-dtos	api-dtos/src/main/java/cars/ship/loadboard/dtos/DateRangeDto.java	DateRangeDto	dto			2	start:LocalDate;end:LocalDate
loadboard-backend	api-dtos	api-dtos/src/main/java/cars/ship/loadboard/dtos/PaymentDetailsDto.java	PaymentDetailsDto	dto			10	paymentMethod:PaymentBillingMethod;paymentNotes:String;paymentOnPickup:BigDecimal;paymentOnPickupMethod:PaymentOnPickupOrDeliveryMethod;paymentOnDelivery:BigDecimal;paymentOnDeliveryMethod:PaymentOnPickupOrDeliveryMethod;paymentTermsBusinessDays:Integer;paymentTermsCalendarDays:Integer;paymentTermsBegins:PaymentTermsBeginType;totalPaymentToCarrier:BigDecimal
loadboard-backend	api-dtos	api-dtos/src/main/java/cars/ship/loadboard/dtos/AttachmentDto.java	AttachmentDto	dto			4	id:String;externalId:String;shareWithDriver:boolean;type:AttachmentType
loadboard-backend	api-dtos	api-dtos/src/main/java/cars/ship/loadboard/dtos/CustomerDto.java	CustomerDto	dto			20	address:String;city:String;contact:String;contactIsPersonal:Boolean;name:String;primaryEmail:String;secondaryEmail:String;thirdEmail:String;primaryPhone:String;primaryPhoneNotes:String;primaryPhoneType:PhoneType;secondaryPhone:String;secondaryPhoneNotes:String;secondaryPhoneType:PhoneType;thirdPhone:String;thirdPhoneNotes:String;thirdPhoneType:PhoneType;state:String;zip:String;workingHours:String
loadboard-backend	api-dtos	api-dtos/src/main/java/cars/ship/loadboard/dtos/VehicleDto.java	VehicleDto	dto			14	id:String;shipperVehicleId:String;buyerNumber:String;stockNumber:String;color:String;lotNumber:String;year:Integer;make:String;model:String;drivetrain:String;vin:String;operable:boolean;type:String;attachments:AttachmentDto[]
loadboard-backend	api-dtos	api-dtos/src/main/java/cars/ship/loadboard/dtos/OfferDto.java	OfferDto	dto			5	id:String;offer:OfferDetailsDto;status:OfferStatus;offerValidityHours:Long;companyId:String
loadboard-backend	api-dtos	api-dtos/src/main/java/cars/ship/loadboard/dtos/OfferDetailsDto.java	OfferDetailsDto	dto			8	priceInUSD:BigDecimal;pickupDate:DateRangeDto;deliveryDate:DateRangeDto;paymentTermBusinessDays:String;paymentTermCalendarDays:String;paymentTermBegins:String;reason:String;reasonDescription:String
loadboard-backend	api-dtos	api-dtos/src/main/java/cars/ship/loadboard/dtos/PostingInternalFilterDto.java	PostingInternalFilterDto	dto			0	
loadboard-backend	api-dtos	api-dtos/src/main/java/cars/ship/loadboard/dtos/CarrierDispatchDto.java	CarrierDispatchDto	dto			1	carrierId:String
loadboard-backend	api-dtos	api-dtos/src/main/java/cars/ship/loadboard/dtos/LocationDetailsDto.java	LocationDetailsDto	dto			30	contact:String;address:String;city:String;state:String;zip:String;primaryPhone:String;primaryPhoneNotes:String;primaryPhoneType:PhoneType;secondaryPhone:String;secondaryPhoneNotes:String;secondaryPhoneType:PhoneType;thirdPhone:String;thirdPhoneNotes:String;thirdPhoneType:PhoneType;name:String;contactIsPersonal:Boolean;contractDateStart:LocalDate;contractDateStartRestriction:StartDateRestrictionType;contractDateEnd:LocalDate;contractDateEndRestriction:EndDateRestrictionType;primaryEmail:String;secondaryEmail:String;thirdEmail:String;notes:String;requestedDateStart:LocalDate;requestedDateStartRestriction:StartDateRestrictionType;requestedDateEnd:LocalDate;requestedDateEndRestriction:EndDateRestrictionType;signatureRequired:Boolean;workingHours:String
loadboard-backend	api-dtos	api-dtos/src/main/java/cars/ship/loadboard/dtos/AttachmentMetadataDto.java	AttachmentMetadataDto	dto			3	id:String;type:AttachmentType;shareWithDriver:boolean
loadboard-backend	api-dtos	api-dtos/src/main/java/cars/ship/loadboard/dtos/out/LocationDetailsReadDto.java	LocationDetailsReadDto	dto			32	contact:String;address:String;city:String;state:String;zip:String;primaryPhone:String;primaryPhoneNotes:String;primaryPhoneType:PhoneType;secondaryPhone:String;secondaryPhoneNotes:String;secondaryPhoneType:PhoneType;thirdPhone:String;thirdPhoneNotes:String;thirdPhoneType:PhoneType;contractDateStart:LocalDate;contractDateStartRestriction:StartDateRestrictionType;contractDateEnd:LocalDate;contractDateEndRestriction:EndDateRestrictionType;name:String;addressLat:Double;addressLon:Double;contactIsPersonal:Boolean;primaryEmail:String;secondaryEmail:String;thirdEmail:String;notes:String;requestedDateStart:LocalDate;requestedDateStartRestriction:StartDateRestrictionType;requestedDateEnd:LocalDate;requestedDateEndRestriction:EndDateRestrictionType;signatureRequired:boolean;workingHours:String
loadboard-backend	api-dtos	api-dtos/src/main/java/cars/ship/loadboard/dtos/out/AttachmentReadDto.java	AttachmentReadDto	dto			8	id:String;externalId:String;createTime:Instant;updateTime:Instant;shareWithDriver:boolean;type:AttachmentType;fileUrl:String;originalFile:String
loadboard-backend	api-dtos	api-dtos/src/main/java/cars/ship/loadboard/dtos/out/PaymentDetailsReadDto.java	PaymentDetailsReadDto	dto			10	paymentMethod:PaymentBillingMethod;paymentNotes:String;paymentOnPickup:BigDecimal;paymentOnPickupMethod:PaymentOnPickupOrDeliveryMethod;paymentOnDelivery:BigDecimal;paymentOnDeliveryMethod:PaymentOnPickupOrDeliveryMethod;paymentTermsBusinessDays:Integer;paymentTermsCalendarDays:Integer;paymentTermsBegins:PaymentTermsBeginType;totalPaymentToCarrier:BigDecimal
loadboard-backend	api-dtos	api-dtos/src/main/java/cars/ship/loadboard/dtos/out/NegotiationReadDto.java	NegotiationReadDto	dto			12	id:String;lastOffer:OfferReadDto;offers:OfferReadDto[];createTime:Instant;updateTime:Instant;shipperId:String;carrierId:String;isBookAttempt:boolean;status:NegotiationStatus;originalPrice:Double;cancelReason:String;postingId:String
loadboard-backend	api-dtos	api-dtos/src/main/java/cars/ship/loadboard/dtos/out/VehicleSpecificationReadDto.java	VehicleSpecificationReadDto	dto			4	height:Double;length:Double;width:Double;weight:Double
loadboard-backend	api-dtos	api-dtos/src/main/java/cars/ship/loadboard/dtos/out/PostingReadDto.java	PostingReadDto	dto			46	id:String;vehicles:VehicleReadDto[];attachments:AttachmentReadDto[];negotiations:NegotiationReadDto[];isPrivate:boolean;allowInstantBooking:Boolean;createTime:Instant;customer:CustomerReadDto;damagesType:DamagesType;deliveryLocation:LocationDetailsReadDto;distance:Long;distanceInMiles:Double;driverInstructions:String;exclusivityExpirationTime:Instant;expirationTime:Instant;firstAvailableDate:LocalDate;forbidVehicleUpdate:boolean;forceDatesEstimation:boolean;forceDriverAssignment:boolean;dispatchInstructions:String;labels:String[];listedPrice:BigDecimal;locationSharingRequiredByShipper:Boolean;paymentDetails:PaymentDetailsReadDto;pickupLocation:LocationDetailsReadDto;postedTime:Instant;postedExternallyTime:Instant;premiumExclusivityExpirationTime:Instant;premiumOnly:Boolean;pricePerMile:BigDecimal;preferredOnly:Boolean;shipperId:String;shipperLoadId:String;source:String;specificLoadRequirements:String;termsAndConditions:String;truckNumberRequired:boolean;updateTime:Instant;ushipCode:String;useEnclosedTrailer:boolean;postedToCarriers:String[];shipperLogoUrl:String;creatorUserId:String;otherReason:String;cancelReason:String;declineReason:String
loadboard-backend	api-dtos	api-dtos/src/main/java/cars/ship/loadboard/dtos/out/VehicleReadDto.java	VehicleReadDto	dto			17	id:String;createTime:Instant;updateTime:Instant;shipperVehicleId:String;buyerNumber:String;stockNumber:String;color:String;lotNumber:String;year:Integer;make:String;model:String;drivetrain:String;vin:String;operable:Boolean;type:VehicleType;attachments:AttachmentReadDto[];specification:VehicleSpecificationReadDto
loadboard-backend	api-dtos	api-dtos/src/main/java/cars/ship/loadboard/dtos/out/TemporalWorkflowResultDto.java	TemporalWorkflowResultDto	dto			4	workflowId:String;resourceId:String;status:WorkflowStatus;errorMessage:String
loadboard-backend	api-dtos	api-dtos/src/main/java/cars/ship/loadboard/dtos/out/PostingOwnerDto.java	PostingOwnerDto	dto			0	
loadboard-backend	api-dtos	api-dtos/src/main/java/cars/ship/loadboard/dtos/out/CustomerReadDto.java	CustomerReadDto	dto			20	address:String;city:String;contact:String;contactIsPersonal:Boolean;name:String;primaryEmail:String;secondaryEmail:String;thirdEmail:String;primaryPhone:String;primaryPhoneNotes:String;primaryPhoneType:PhoneType;secondaryPhone:String;secondaryPhoneNotes:String;secondaryPhoneType:PhoneType;thirdPhone:String;thirdPhoneNotes:String;thirdPhoneType:PhoneType;state:String;zip:String;workingHours:String
loadboard-backend	api-dtos	api-dtos/src/main/java/cars/ship/loadboard/dtos/out/OfferReadDto.java	OfferReadDto	dto			17	id:String;negotiationId:String;createTime:Instant;updateTime:Instant;companyId:String;status:OfferStatus;expirationTime:Instant;price:Double;pickupDateStart:LocalDate;pickupDateEnd:LocalDate;deliveryDateStart:LocalDate;deliveryDateEnd:LocalDate;paymentTermBegins:String;paymentTermBusinessDays:Integer;paymentTermCalendarDays:Integer;reason:String;reasonDescription:String
loadboard-backend	api-dtos	api-dtos/src/main/java/cars/ship/loadboard/dtos/out/pubsub/AttachmentPubSubDto.java	AttachmentPubSubDto	dto			8	id:String;externalId:String;createTime:Instant;updateTime:Instant;shareWithDriver:boolean;type:AttachmentType;fileUrl:String;originalFile:String
loadboard-backend	api-dtos	api-dtos/src/main/java/cars/ship/loadboard/dtos/out/pubsub/OfferPubSubDto.java	OfferPubSubDto	dto			0	
loadboard-backend	api-dtos	api-dtos/src/main/java/cars/ship/loadboard/dtos/out/pubsub/PostingPubSubDto.java	PostingPubSubDto	dto			55	id:String;vehicles:VehiclePubSubDto[];attachments:AttachmentPubSubDto[];negotiations:NegotiationPubSubDto[];active:boolean;allowInstantBooking:Boolean;createTime:Instant;customer:CustomerPubSubDto;damagesType:DamagesType;deliveryLocation:LocationDetailsPubSubDto;distance:Long;distanceInMiles:Double;driverInstructions:String;exclusivityExpirationTime:Instant;expirationTime:Instant;firstAvailableDate:LocalDate;forbidVehicleUpdate:boolean;forceDatesEstimation:boolean;forceDriverAssignment:boolean;dispatchInstructions:String;labels:String;listedPrice:BigDecimal;locationSharingRequiredByShipper:Boolean;paymentDetails:PaymentDetailsPubSubDto;pickupLocation:LocationDetailsPubSubDto;postedTime:Instant;postedExternallyTime:Instant;premiumExclusivityExpirationTime:Instant;premiumOnly:Boolean;pricePerMile:BigDecimal;preferredOnly:Boolean;shipperId:String;shipperLoadId:String;source:String;specificLoadRequirements:String;termsAndConditions:String;truckNumberRequired:boolean;updateTime:Instant;ushipCode:String;useEnclosedTrailer:boolean;postedToCarriers:String[];ownerService:PostingEntityOwner;creatorUserId:String;otherReason:String;cancelReason:String;declineReason:String;shipperDotNumber:String;shipperName:String;shipperCity:String;shipperState:String;shipperZip:String;shipperAddress:String;shipperEmail:String;shipperPhone:String;shipperLogoUrl:String
